row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,10Y_point1mg.mzML Peak area,1N_point1mg.mzML Peak area,3N_point1mg.mzML Peak area,4135_1_80.mzML Peak area,4135_2_80.mzML Peak area,4135_3_80.mzML Peak area,4135_4_80.mzML Peak area,4136_1_80.mzML Peak area,4136_2_80.mzML Peak area,4136_3_80.mzML Peak area,4136_4_80.mzML Peak area,4138_1_80.mzML Peak area,4138_2_80.mzML Peak area,4138_3_80.mzML Peak area,4138_4_80.mzML Peak area,4N_point1mg.mzML Peak area,5050_1_80.mzML Peak area,5050_2_80.mzML Peak area,5050_3_80.mzML Peak area,5050_4_80.mzML Peak area,5051_1_80.mzML Peak area,5051_2_80.mzML Peak area,5051_3_80.mzML Peak area,5051_4_80.mzML Peak area,5N_point1mg.mzML Peak area,6Y_point1mg.mzML Peak area,7Y_point1mg.mzML Peak area,80MeOH_blk1.mzML Peak area,80MeOH_blk_6.mzML Peak area,80_MeOH_blk24.mzML Peak area,80_MeOH_blk3.mzML Peak area,80_MeOH_blk5.mzML Peak area,80_MeOH_blk_10.mzML Peak area,80_MeOH_blk_10_20251016022945.mzML Peak area,80_MeOH_blk_11.mzML Peak area,80_MeOH_blk_12.mzML Peak area,80_MeOH_blk_13.mzML Peak area,80_MeOH_blk_20.mzML Peak area,80_MeOH_blk_21.mzML Peak area,80_MeOH_blk_22.mzML Peak area,80_MeOH_blk_23.mzML Peak area,80_MeOH_blk_4.mzML Peak area,80_MeOH_blk_7.mzML Peak area,80_MeOH_blk_8.mzML Peak area,80_MeOH_blk_9.mzML Peak area,80_MeOHblk_2.mzML Peak area,8Y_point1mg.mzML Peak area,9Y_point1mg.mzML Peak area,Ext_blank_1_1_80.mzML Peak area,Ext_blank_1_2_80.mzML Peak area,Ext_blank_2_1_80.mzML Peak area,Ext_blank_2_2_80.mzML Peak area,mxaF_1_80.mzML Peak area,mxaF_2_80.mzML Peak area,mxaF_3_80.mzML Peak area,mxaF_4_80.mzML Peak area,
6672,472.2306416242612,5.015062,,,,376,744,[M+H]+,,2,6671;6672,471.22331,0,0,0,4323.6484,5376.847,4516.1807,4666.982,3363.3337,3876.4978,3215.7322,2756.402,3892.0972,3191.3418,3845.403,3125.9124,0,3000.9292,3731.4878,2653.5085,2556.8047,3304.4749,2642.8428,2666.8625,2725.4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204.0322,2566.6711,2978.6848,2602.785,
6671,494.2124807705593,5.0154557,,,,376,744,[M+Na]+,,2,6672;6671,471.22331,0,0,0,2639.2214,3313.2295,2839.5908,2704.4836,1882.0547,2143.5015,1936.2148,1672.388,2338.196,1853.5454,2234.8394,1760.1802,0,1850.1365,2165.8625,1713.6913,1553.6317,1951.2367,1680.2522,1524.9111,1638.7101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627.244,1591.8406,1806.5493,1679.336,
6674,529.241334808658,5.0170016,,,,407,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51937.7,6363.295,21834.324,6016.567,136.32669,15514.535,36985.508,26415.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20075.334,18603.602,24641.715,34092.7,
6676,300.21683240789054,5.0186267,,,,376,,,,,,,0,210.27094,270.79858,14010.867,17698.31,15150.775,14462.445,10384.879,12103.142,10869.203,9377.967,12474.926,10974.173,11340.715,10149.7705,322.07434,9615.567,12200.083,8974.328,8620.278,11160.211,7783.9844,8291.72,8946.916,224.58362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8446.511,7991.705,10524.909,8114.9326,
6669,513.2671603708425,5.0193253,,,,407,743,[2M+H]+,,2,6670;6669,256.13057,0,531.78815,83.35269,0,0,0,0,0,0,1227.138,0,0,0,0,0,0,783367.44,119588.91,370642.44,64065.664,3746.3286,303423.44,485936.2,359302.25,132.10344,0,0,0,0,0,0,0,0,0,0,0,0,78.12097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251935.25,234096.23,376566.47,680599.3,
6678,383.2044915335599,5.0210037,,,,407,,,,,,,80.13007,179.6296,109.537155,227.23364,291.0619,646.78894,267.46182,527.1968,262.38782,507.3457,420.88202,493.09515,759.9612,280.19675,161.39494,64.031265,61929.707,5868.4756,28457.824,6111.485,1108.0077,22568.621,52851.22,38124.58,141.80046,80.163536,48.637634,0,58.75782,73.5502,0,34.241013,53.131744,35.93873,32.55861,36.225006,0,168.83386,42.711933,51.26632,56.577984,28.667637,33.223312,66.419334,28.911133,0,115.91292,59.617683,261.61685,332.14124,299.96097,1212.5332,25432.518,26731.129,25424.422,42140.523,
6693,565.2790517504283,5.022369,,,,407,746,[M+H]+,,2,6693;6685,564.27154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7611.667,1168.5945,5416.535,1051.4156,0,3431.2454,6793.783,4631.5454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324.751,3341.2861,3818.581,6210.262,
6683,716.382475391051,5.0229897,,,,,,,,,,,198.82845,645.15515,520.2824,4924.9023,5906.24,9307.871,8374.982,2094.9346,3178.9685,4608.084,5038.7554,3636.564,3108.7952,3394.795,3445.7053,468.86688,2916.5542,2770.955,2621.4304,1874.6862,2025.8993,2201.5166,2329.123,2443.3044,225.29709,54.564537,82.78864,0,2072.358,59.182106,0,194.58926,1011.03876,392.95956,785.2893,1136.1304,320.16345,1164.1534,369.10184,147.68495,209.48955,1668.7272,562.50385,3817.1848,1916.6544,0,212.89336,62.118347,0,0,0,0,1733.6558,1363.6256,1996.0854,6841.6406,
6684,291.19539308350215,5.026753,,,,407,,,,,,,16566.045,17308.674,17775.148,19718.768,17767.377,19386.951,18042.938,19705.387,21704.416,20167.502,20532.041,20761.674,20246.072,20252.11,20395.71,18145.496,23873.84,23467.79,22915.055,23186.564,21702.537,23849.648,24735.863,23936.277,18099.316,17275.88,16594.469,8178.605,18116.07,16684.123,18862.738,18677.129,18499.375,18544.043,18724.08,18165.562,18055.271,16788.223,17722.18,16754.64,17492.617,18678.658,18627.938,19520.906,19327.635,19410.693,17199.562,16957.256,20138.398,18841.36,18912.729,18262.037,20536.275,21511.324,23525.209,19903.37,
6687,152.01650127257457,5.029759,,,,,,,,,,,549.1074,357.19702,736.39215,1300.3104,1304.6388,1299.8135,1253.0667,1200.204,1158.8986,1183.784,1496.2552,1529.9785,1389.0717,1606.4427,895.1741,518.8702,1100.1459,1008.906,1117.7833,1008.162,1505.3644,835.13434,1160.3529,1096.7086,961.7816,429.10104,463.96002,173.66039,356.56683,174.20288,688.3166,804.4471,790.8716,283.8199,924.9112,456.87286,674.39374,742.8672,1024.8031,519.97894,262.73993,621.1482,460.5896,548.2573,767.1194,1178.0743,458.3311,249.33447,8744.674,9042.177,9121.532,9451.01,987.84155,745.2503,1023.71204,675.8976,
6689,367.20908954032103,5.030719,,,,407,,,,,,,10310.894,12541.855,13835.828,9043.969,9636.175,10493.303,11791.94,9398.042,11112.478,11727.943,9825.781,9393.576,9054.476,10524.795,12068.5,11760.673,17471.35,19715.936,17125.914,16727.73,17217.41,15801.719,18412.508,18674.453,11766.062,10143.7705,10434.574,2245.5024,8041.8394,9419.1045,6905.359,7347.8516,7976.4053,7370.4644,7296.26,7233.893,6954.2295,16546.469,12525.107,9963.504,10012.607,8075.912,7721.3354,10062.419,8272.836,6864.7974,10826.652,9583.946,9554.648,9979.578,11289.71,9744.086,15024.722,15261.49,17909.16,19184.02,
6685,587.2605131287432,5.033671,,,,407,746,[M+Na]+,,2,6693;6685,564.27154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25123.893,4674.2197,17257.365,3544.4363,0,12316.862,19041.842,15947.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.908394,0,0,10676.7,11903.068,15285.187,24040.97,
6660,431.1334374303857,5.034639,,,,,,,,,,,0,0,0,231.05307,1220.7876,363.75653,392.44064,124.854095,123.90158,207.16878,251.39294,222.94342,305.54013,928.62665,1044.2964,0,119.000534,187.31703,0,169.17653,258.32535,0,785.4265,566.7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3126.857,2318.199,2077.3987,2752.6118,0,0,0,972.2814,
6699,527.2465606222869,5.0396595,,,,407,,,,,,,0,13960.811,7077.8477,0,0,0,0,0,0,0,0,0,0,0,0,4724.9814,59126.5,28956.166,38180.406,17785.38,9064.713,24329.402,60362.07,29238.166,8156.46,34.443733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.75095,0,0,0,0,0,38430.484,23304.273,28648.215,34631.375,
6701,751.9011488812437,5.0459943,,,,384,,,,,,,161.33168,471.98782,705.5686,1031.599,1529.4558,1850.817,1636.799,848.89996,1372.3699,1337.9559,1456.5374,940.05273,964.6757,1442.7327,1400.6892,497.76602,1123.0673,1421.0531,1459.1296,980.75714,1017.3016,869.7477,807.4222,917.1281,356.00443,52.149452,111.69249,0,757.21594,41.580036,0,97.78761,448.39417,143.2473,455.80664,16411.342,3860.2585,1382.3135,440.18964,306.38928,166.44118,690.90094,162.39519,949.3272,374.5084,0,180.46957,41.56275,0,0,0,0,813.31696,700.655,1125.0566,94771.25,
6686,417.15413035837065,5.0522385,,,,368,747,[M+H-H2O]+,,2,6746;6686,434.1575,0,0,0,205.11517,329.613,239.1937,320.89404,204.9284,149.83551,247.57611,243.52116,179.22797,247.78024,231.87878,83.560776,0,98.502075,279.2306,95.447586,114.50288,442.8198,0,205.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437.5033,3138.2449,2148.0461,1775.1724,0,0,107.03075,224.52301,
6700,762.8919474052213,5.052424,,,,384,,,,,,,0,75.92161,83.164444,280.49533,281.89072,329.33728,497.2379,139.07762,300.80322,386.50644,525.8325,281.21042,206.66574,365.00543,331.80206,138.00853,256.06744,536.89197,250.42293,159.84793,0,207.71518,108.42122,167.44214,65.78543,0,0,0,141.38269,69.356476,0,0,67.38239,0,39.898407,4168.378,795.2376,43.215103,142.37791,60.221066,0,48.87453,0,205.22311,55.505928,0,0,0,0,0,0,0,181.72098,197.6854,292.6688,23841.691,
6707,459.27001111737985,5.058823,,,,407,748,[M+H]+,,2,6708;6707,458.26282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30995.975,6199.787,23018.285,5354.8574,1007.9549,12958.555,28631.49,20570.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14975.297,20661.248,15535.989,24526.422,
6735,207.13805780563575,5.0608144,,,,407,,,,,,,332.35638,367.55624,563.17456,91.70784,135.44858,248.35509,305.7374,63.98018,350.0353,110.21547,140.21231,240.202,277.75687,102.36826,266.12924,428.41138,10651.725,9627.411,10960.73,8315.151,3931.5198,8843.922,9926.608,10025.771,375.9757,268.50726,49.70964,59.323906,39.425278,24.78544,17.595192,65.28182,35.704727,70.67085,54.47151,103.462654,29.07122,582.1893,699.5414,132.84444,154.14322,26.747688,19.568836,51.27057,0,68.40313,205.06958,55.56477,93.40206,165.98662,116.04573,223.55692,9462.39,7570.646,9982.266,5107.507,
6708,481.2521205853593,5.0608234,,,,407,748,[M+Na]+,,2,6708;6707,458.26282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26893.945,6668.9307,21579.336,6350.9575,1415.6704,12818.153,25049.973,20223.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14670.837,18693.385,16728.225,29399.615,
6712,777.8860684975658,5.061157,,,,407,,,,,,,117.38018,100.51332,400.9426,6785.634,6823.094,7941.6406,7236.3003,8184.803,10033.064,8639.717,6349.4565,7869.6274,9911.568,8909.91,8737.689,180.58298,13015.384,15706.864,10039.304,7592.223,9036.753,6801.987,6841.2104,7284.9204,149.88391,41.58722,39.760807,0,0,41.510765,0,0,0,0,0,0,0,0,0,19.372395,0,0,0,0,0,0,42.986866,50.786263,0,0,0,0,6599.8096,7041.8784,7723.006,6581.4136,
6746,457.14679672400564,5.062015,,,,368,747,[M+Na]+,,2,6686;6746,434.1575,0,0,0,109.61863,138.62929,444.35468,164.81506,43.69794,147.14781,485.24017,236.37753,47.845467,182.59654,131.12645,65.648094,0,0,373.3763,112.21402,128.98964,301.21686,0,103.092354,92.56398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.54584,2768.6824,1651.8604,1272.2617,0,0,0,0,
6716,746.4538336862202,5.066622,,,,407,749,[M+H]+,,2,6726;6716,745.4465,49.655357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.998,624.56305,1169.6146,0,0,1319.4236,1124.5594,1252.2598,0,40.634045,0,0,0,0,0,0,0,0,22.490358,0,0,193.55377,49.431137,33.22269,46.98777,0,0,0,0,0,0,44.465027,0,0,0,0,640.4704,899.37897,1171.1221,10329.048,
6718,428.24075872429063,5.0685925,,,,407,,,,,,,0,0,0,257.01993,553.7786,821.3766,728.7369,2936.25,3984.5725,3076.6125,2831.2224,3627.1829,2376.5442,3018.461,3432.0637,0,6082.606,4623.881,4462.078,2371.909,3584.6226,2774.7266,5556.1772,5089.3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3227.5916,2323.7754,4142.4077,3461.861,
6731,295.15146651700275,5.070165,,,,,,,,,,,1765.2676,1818.3066,2898.459,1927.3352,1822.4497,2424.8562,2477.9175,2624.257,2476.9448,2430.5955,2359.5623,2566.1914,3841.0142,2501.031,2240.6033,3061.6804,24372.21,0,21269.816,1912.9163,0,16975.018,25812.244,26944.457,1607.7335,2144.308,1376.2604,265.81433,1165.6865,1710.6447,2011.685,1624.8049,1668.7833,2104.1284,1199.2953,1570.0435,1654.2333,210.0874,1395.5923,1558.3304,1327.9595,1890.2538,2159.977,1396.1136,1555.3434,2063.293,2091.1367,1690.0687,4590.3765,2437.029,2800.3013,4816.499,16265.88,13236.544,21765.06,13293.867,
6720,286.2375715973421,5.070965,,,,370,,,,,,,0,65.95471,64.09128,6263.109,5421.5806,8515.131,7942.8945,953.6653,2197.3425,1350.8052,1653.2192,2304.0466,1042.4033,1759.1094,1350.6224,0,7237.8115,5642.9336,6039.051,3041.7305,1937.311,4998.0254,6168.587,5945.287,143.59164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4807.732,3241.6562,5573.9404,3441.1833,
6729,281.1358962167367,5.0712414,,,,407,,,,,,,1036.7422,42010.66,86114.05,2006.8302,2594.1301,4400.952,3086.18,1621.4932,3028.261,1594.4092,2234.2664,2990.0608,1787.7589,2362.6814,2202.6667,45067.246,135809.78,58453.117,160502.36,77703.88,10209.394,116022.9,145794.88,146335.2,21178.268,666.34607,853.66016,0,36.937458,66.32825,0,30.893463,144.39964,50.997086,100.1169,319.05154,136.82985,353.11963,300.77637,104.019394,134.10876,0,39.31823,31.269102,37.745903,39.836998,2980.5588,230.92508,1141.9537,1149.0187,227.20694,870.0738,82446.72,304609.28,54426.973,66451.625,
6723,458.2512125390462,5.071342,,,,370,,,,,,,0,0,0,2696.4607,2553.8447,3569.714,3106.0356,500.1811,1068.4397,529.14886,726.8605,1218.0057,568.27313,758.73145,626.2869,0,4107.4917,2528.4026,3075.7708,1378.4263,877.0162,2091.105,3141.075,2980.7393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2202.4873,1684.2046,2419.9497,2291.7212,
6724,844.9514403153522,5.074021,,,,371,,,,,,,64.75478,109.365685,152.38509,5049.655,6442.113,6755.339,7139.599,0,130.92517,93.39205,0,0,36.54013,150.11096,83.54251,78.21157,0,361.18155,296.2221,149.5828,1373.4996,946.98535,688.6901,335.5958,89.26683,40.67099,70.97598,0,0,104.617905,0,0,398.5188,188.49644,80.91638,363.05548,0,186.29315,381.42252,93.34994,118.44723,0,0,4526.24,2316.0808,0,70.07359,34.4169,0,0,0,0,0,174.95667,210.98642,2494.8997,
6714,265.1887649375653,5.0748734,,,,,,,,,,,756.4972,868.06305,648.6162,806.3397,598.6435,608.0144,589.6138,659.30444,746.033,700.3385,722.1236,626.3746,1099.7969,833.75,847.4293,856.69135,916.7367,653.4415,574.95935,640.2479,827.3649,708.0983,800.1854,1114.4592,801.79504,1113.9469,661.28094,0,405.35614,483.48434,413.1047,553.5827,267.25464,519.1492,391.53406,422.25833,398.42715,82.24701,129.38962,378.098,296.79535,401.61682,468.85388,373.43048,477.74908,480.57986,682.05206,408.0875,1403.2775,2410.8113,1304.6003,2275.3665,399.22363,962.488,429.8689,337.2541,
6722,792.4300893326221,5.0762777,,,,,,,,,,,39.270504,454.25916,259.21265,3376.6238,4617.2314,4571.2056,4913.327,299.56332,527.3899,7567.5938,2102.6025,592.6452,597.68463,674.68555,749.52155,222.88014,429.46313,473.13922,621.8414,470.89612,2857.1396,1086.3894,785.2341,336.47296,110.44847,83.21573,85.41377,0,1026.4089,30.902752,0,30.668768,233.19064,164.72432,139.69061,763.1607,43.759644,200.93887,264.07678,56.360867,73.62974,262.38812,301.05902,3143.2349,1675.0844,0,114.90335,43.090187,0,0,0,0,150.07324,247.80234,207.99384,2363.6084,
6725,300.18047228661976,5.079021,,,,407,,,,,,,0,1237.9058,1806.332,0,0,0,0,0,0,0,0,0,0,0,0,1586.8939,7848.445,2091.7634,9584.053,3071.971,0,6138.609,8528.227,6881.3975,393.87314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4129.847,22471.713,2246.9346,3624.1296,
6726,768.4356676314727,5.07938,,,,407,749,[M+Na]+,,2,6726;6716,745.4465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.844315,4045.1255,928.17303,2869.9805,0,0,1084.9984,1648.395,1675.5325,128.87248,0,0,0,0,0,0,0,0,0,0,0,0,21.492825,64.46976,0,0,0,0,0,0,0,40.328274,56.458736,0,0,0,0,1496.5212,419.92908,1743.8784,13464.971,
6710,356.2048538173892,5.0860033,,,,407,752,[M+H]+,,2,6815;6710,355.19844,0,884.13745,0,0,0,185.4183,70.57745,42.156532,218.06192,282.52374,199.90173,241.66275,94.1015,319.15503,237.36845,0,16969.89,4257.7153,10078.802,2348.1675,799.2532,3770.3242,21214.826,15180.855,597.8655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10274.118,16674.283,10381.8125,13512.791,
6754,253.1407847363696,5.0922136,,,,407,751,[M+Na]+,,3,6768;6754;6766,230.15172,3520.9521,54163.58,42912.11,976.0195,1253.3014,1375.4045,1601.2576,1810.4739,1883.0751,1647.5857,1841.1628,1533.7461,1733.2887,1533.117,2181.935,34763.047,919318.9,762824.5,829707.2,622230.6,463525.0,655905.7,878604.25,857522.06,41151.316,3398.53,3078.0674,331.35587,415.9533,2263.7405,680.03076,776.18365,1181.7075,486.45428,1188.5546,678.104,957.80475,6711.171,4488.422,994.46155,521.9014,688.2998,1126.3152,956.35675,1228.0488,943.84033,7825.501,3080.0312,1776.9926,2614.047,1532.5168,3906.5017,675333.94,510823.16,889436.8,913374.25,
6763,195.1379670572807,5.0926056,,,,407,,,,,,,164.05621,7577.6626,6743.1475,285.69293,136.99684,214.34393,63.847336,711.88104,572.1799,528.21436,229.3359,366.2328,225.81404,918.6797,340.41342,6079.969,87053.68,66707.78,55278.793,43482.688,40806.25,43438.258,64908.395,81853.44,6009.1836,338.31226,233.60779,29.972519,53.686516,566.82025,93.794334,153.4866,252.18112,75.00267,166.6527,547.6567,118.98366,5484.1753,1202.6351,421.24066,335.72922,142.94258,82.372604,170.37277,42.002205,185.18716,3069.943,766.4667,293.19443,320.30698,202.51826,328.41156,61014.945,52378.22,55833.035,58836.66,
6742,525.2669802425454,5.0940666,,,,407,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46379.09,10567.6,28890.043,8341.154,180.92813,10384.041,39116.035,34186.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21148.35,19444.64,27020.03,29526.027,
6751,441.2458579288926,5.094703,,,,,,,,,,,25406.549,31569.986,30710.646,18538.057,13370.749,23018.576,24266.47,17981.31,12512.157,12676.502,23929.541,17844.02,18130.074,24274.762,14181.861,29102.117,31504.162,38922.99,36307.63,37418.36,40339.332,39129.242,35672.887,35808.57,29191.709,26647.146,26254.258,1378.3356,9753.451,24797.518,4046.6487,6473.472,9799.182,8426.841,7183.1533,7692.9287,8637.211,28403.414,29199.244,25183.309,25815.83,6500.4707,8004.547,11225.797,9917.642,4805.88,26942.756,24190.115,9937.688,10645.91,11081.182,10129.388,29029.373,33075.395,39220.555,30273.7,
6838,239.16149362800405,5.0992007,,,,407,,,,,,,1192.0974,11275.304,6658.0537,752.1641,410.3251,777.23065,1299.4783,289.98813,482.42633,1105.8081,613.7167,734.2652,416.2501,495.5832,738.31555,6342.434,99207.82,71382.12,74968.83,62006.887,39801.215,65833.0,96740.22,94313.9,10460.91,784.80273,1204.1053,253.04607,393.7606,368.1976,288.46127,772.7083,641.7213,357.8745,810.6366,675.1698,397.49014,1078.4015,286.83237,492.32336,388.85748,299.62766,921.29114,701.99646,638.69745,753.8541,1441.4274,1068.7246,248.40637,587.8024,848.14014,803.3992,78197.984,46071.99,91156.01,98536.73,
6747,495.25645083903026,5.099427,,,,407,,,,,,,0,115.30948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84586.195,32556.26,78451.664,25461.607,2333.32,58630.656,72465.41,58407.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34608.426,25148.902,42717.383,61154.65,
6768,213.14858662536213,5.100534,,,,407,751,[M+H-H2O]+,,4,6768;6758;6754;6766,230.15172,21.431595,2645.7908,2380.0662,0,0,0,0,0,0,0,0,0,0,0,0,1932.8373,41437.832,28985.916,34306.04,26267.926,17556.6,27537.186,37692.34,36953.83,2206.157,42.659203,0,0,0,0,0,0,0,0,0,0,0,326.58557,625.6693,37.143024,30.419817,0,0,0,0,0,297.68356,0,0,0,0,0,29408.838,23656.549,36055.793,39465.434,
6766,269.11491914246005,5.100859,,,,407,751,[M+K]+,,4,6768;6758;6754;6766,230.15172,0,138.8632,112.72348,0,0,0,0,0,0,0,0,0,0,0,0,74.65608,8344.246,8163.38,8927.059,7435.4946,5342.5254,6209.0913,9552.776,9080.843,175.70581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.56938,6592.634,5104.0806,9151.448,8599.764,
6753,505.27456842695295,5.1028295,,,,,,,,,,,0,0,0,0,309.50784,0,0,0,0,0,0,0,0,0,0,0,80878.16,63325.97,80148.016,48421.68,28951.924,53811.582,82286.1,73170.25,42.274605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62446.645,34093.676,87897.75,84257.04,
6757,167.1431186776676,5.103774,,,,407,,,,,,,0,1963.8337,1409.4578,0,0,0,0,0,0,0,0,0,0,0,0,864.16016,22853.807,16514.566,19059.096,15083.318,9925.096,15516.719,21559.492,20069.21,1155.2423,0,0,0,0,0,0,0,0,0,0,0,0,124.09953,59.270164,0,0,0,0,0,0,0,85.64145,25.723799,0,0,32.33825,0,16593.236,13285.374,21494.326,21156.715,
6758,275.12285581276814,5.107099,,,,407,751,[M-H+2Na]+,,3,6768;6758;6766,230.15172,0,3492.4753,1481.9915,0,0,0,0,0,0,0,0,0,0,0,0,2295.011,73698.54,61506.168,70780.33,49015.945,35880.06,51998.984,74856.48,70208.875,3166.3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.48678,0,0,0,0,0,57874.54,41067.316,76000.914,68570.836,
6795,285.2035385399121,5.10933,,,,372,,,,,,,39.584812,58.539444,75.47487,477.52936,548.91284,416.36172,451.2301,226.56964,299.21378,428.40173,440.62637,335.45438,398.98105,394.3473,446.3873,94.84655,0,380.68896,0,716.4631,500.8023,210.69495,0,265.88824,42.89657,34.495308,47.27429,0,51.428318,35.065903,26.014679,33.07973,46.027115,33.22151,20.87839,25.30093,36.61035,148.28787,35.73607,52.93416,43.065872,0,45.941826,22.806606,110.85377,36.907578,48.597527,34.461754,1235.9315,2295.6606,1095.9867,3129.0256,131.42664,96.86526,255.06877,738.89905,
6785,268.1906449541019,5.111981,,,,396,,,,,,,0,351.5,489.95667,757.4539,4216.4956,4851.2085,3772.7573,20154.938,28952.004,23548.238,25147.809,30624.252,20934.53,28107.977,24424.848,275.20618,20910.283,25145.154,19292.334,22122.281,15588.245,15544.182,18233.686,21437.684,418.18896,0,0,0,0,0,0,0,0,0,0,0,0,559.0046,0,0,0,0,0,0,0,0,46.898087,0,0,0,0,0,18629.332,16585.08,23879.762,17596.1,
6791,357.12310275506405,5.112175,,,,396,,,,,,,0,0,0,100.0019,709.98615,757.0768,738.52216,4059.692,6267.9336,4650.6353,5246.588,6507.493,4348.1777,5649.1304,5197.108,0,3830.0876,4532.1416,2795.12,3345.097,2392.7751,2738.9077,2900.5422,3808.971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926.2961,2401.8486,3525.2678,3081.5842,
6772,380.1500395651281,5.112548,,,,407,753,[M+Na]+,,2,6772;6770,357.16083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11701.6,5501.702,8725.497,4299.864,271.47592,4014.063,11575.327,5290.4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376.1733,8929.27,5058.163,4894.0547,
6770,358.1681156993522,5.1144433,,,,407,753,[M+H]+,,2,6772;6770,357.16083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11246.029,4289.043,10841.876,3732.3955,246.04427,3899.7964,9351.202,8815.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497.679,8552.667,4715.6636,5304.4585,
6794,250.179965212376,5.114611,,,,396,,,,,,,0,113.59302,64.53546,0,680.91345,702.3475,569.4448,3278.1128,4864.348,3741.3853,4008.135,4970.291,3371.0842,4568.921,3782.4248,57.568188,3184.661,4162.7573,3331.0215,3008.339,2378.9546,2458.623,3054.9546,3434.547,54.810177,0,0,38.068527,0,0,0,0,0,0,0,0,0,88.40961,31.216427,0,0,0,0,0,0,0,0,0,0,0,0,0,2967.607,2671.831,3893.2278,2502.552,
6789,304.2116852597479,5.114947,,,,396,754,[M+H]+,,2,6789;6786,303.20443,0,560.80945,376.35117,601.23444,3053.4968,3515.5532,2955.3906,13594.19,20214.65,16044.728,17218.582,21077.371,14625.892,19650.586,16726.486,332.0671,15150.477,18384.43,13483.817,13619.373,10731.351,11205.265,13888.263,14674.413,330.48615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12007.141,11823.034,17327.754,12408.987,
